5:20 | Kemonomimi: 🧨🐻‍❄🧨
5:23 | HashSlash: 🔥🔥🔥🔥🔥🐻
5:27 | yuuyuu: 🐻♥️🐻♥️
5:33 | OverMagnet: ♥️♥️♥️
5:34 | thelastshinobi56: 🥐🥐🍰🍰
5:36 | Zhnigo: mori been real quiet after this dropped
5:37 | Kaiser Kebab: ♥️♥️♥️
5:41 | Aggressive Quack: ❤ 🐻 
5:41 | estratos13: 🧨🐻🧨
5:49 | Arcterion: RIP connection.
5:49 | FATNEET: ❤❤❤
6:02 | Apu 2: youtube couldnt handle her
6:03 | Rob G.: ⭐
6:12 | Gamer: 🐻🍀❤️❤️❤️
6:13 | Jon Henderson: ❤
6:14 | MBmasher: its happening for everyone? :(
6:19 | BasedBug: Bravo!
6:20 | Zhnigo: pachi pachi pachi pachi 
6:20 | LordAziki: ❤8888888888888❤
6:21 | pakkanen: 👏👏👏❤👏👏👏
6:21 | KappaMikeyTSF: 👏👏👏👏👏👏👏
6:21 | yuuyuu: 👏👏👏👏👏👏
6:21 | estratos13: :yougotthis::yougotthis::yougotthis:
6:22 | Kyle: Very nice! 👏👏👏
6:23 | OverMagnet: 😭👏👏👏
6:23 | Deppu: 👏👏👏👏👏👏👏👏👏👏
6:23 | FATNEET: 👏
6:23 | max r: 🧨🐻🧨
6:25 | Rob G.: 👏👏👏👏👏
6:25 | Nanashi Nii: 👏👏👏👏
6:26 | Suukotto Funsha: 👏👏👏👏 
6:26 | MBmasher: 8888888888
6:26 | Zhnigo: very cute voice
6:27 | ClockworkLegacy: 88888
6:28 | Ain't It: Yay! Lets go!
6:29 | Margrave: 👏👏👏👏👏👏
6:29 | estratos13: 👏👏👏👏👏
6:30 | NatrixNatrix: ❤
6:30 | Lagalith: 8888888888888
6:30 | MazingerRed: That sounded great!!!
6:31 | Aggressive Quack: 🐻 ❤
6:31 | BasedBug: 👏👏👏👏
6:31 | max r: 8 8 8 8 88 8 8 8 8 8
6:31 | the ultimate windlord: very good
6:33 | K: 888888888888
6:35 | クラガリ葉月: パチパチ
6:35 | Kuyashii: 👏👏👏👏👏
6:36 | Thundercat 77: that was wonderful ❤
6:38 | Peer: 👏
6:38 | Powerful Cod: 👏👏👏👏👏
6:38 | Rob G.: i love Macross
6:39 | Arcterion: 👏👏👏👏👏
6:41 | Nadekoi: Your voice is so good!
6:43 | the ultimate windlord: sing chop suey now
6:44 | XeniVari: 👏👏👏
6:47 | D3bugged: 88888888
6:47 | OverMagnet: yep
6:52 | Einaer: 👏👏👏👏👏
6:52 | Sprok: 👏👏👏👏
6:53 | Börk Börk: 👏👏👏
6:53 | HashSlash: 👏👏👏👏👏👏
6:57 | david johnston: 👏👏👏👏👏
6:58 | Kaiser Kebab: 👏👏👏👏
7:01 | Raziel: 👏👏👏👏
7:01 | .sandrio: 8888
7:01 | ObeIiskos: 88888888
7:01 | Aggressive Quack: 👏
7:02 | Heretic: ❤
7:02 | Mechanized Doge: 知っているよ
7:03 | Vitz: はい
7:04 | Hernan: a angel voice
7:05 | Börk Börk: iya hajimete
7:05 | BasedBug: Well done!
7:06 | Ark K.: 👏👏👏👏👏
7:07 | Rob G.: Macross Frontier, yeah ❤ 
7:08 | O5060403: 👏👏👏
7:13 | Gamer: Sign for the sake of Allah
7:13 | Sunspots: 👏👏👏👏👏
7:14 | LepmaFunky: I came to say have fun singing, I can't watch cause I have to sleep 😅
7:14 | Verijero: patchi patchi
7:15 | Mags Durandal: bachi bachi
7:34 | Cake Cheese: 👏👏👏👏👏
7:40 | gyroninja: 8888
7:42 | Sprongle: 88888
7:45 | Mr. Patata: Very good!!!
7:57 | Mechanized Doge: 次も行こう~!
7:59 | Rob G.: whoa
8:01 | Apu 2: rip sound
8:02 | BasedBug: She has a nice Bear-itone voice
8:02 | Hernan: u ok?
8:02 | Börk Börk: ??
8:03 | Globalnet626: :yougotthis::yougotthis::yougotthis:
8:06 | Rob G.: Bear is speed
8:08 | thelastshinobi56: oh lag
8:12 | Aggressive Quack: speed
8:14 | Ark K.: lol what was that?
8:18 | Apu 2: bear is rap god
8:18 | OverMagnet: She vibin
8:20 | Ikxi: hallo!
8:20 | Jacob: 頑張って cute and funny くま
8:23 | Zhnigo: makushimum speedo
8:26 | Ikxi: what did I miss?
8:44 | Gamer: Will she sing ride on time?
8:48 | Rob G.: ❤ 
8:52 | Rob G.: 😀 
8:54 | BasedBug: Just the first song king, you're good
9:01 | FATNEET: cute
9:05 | Mechanized Doge: She will be singing another vocaloid song next
9:05 | Nasty Yukari: Donmai, letsra go!
9:05 | LordAziki: Junky is a great producer.
9:09 | nexxynex: <3
9:10 | Hanabi: oh I love this song
9:20 | MazingerRed: ❤
9:25 | O5060403: 🧨🐻‍❄🧨
9:25 | Gamer: @na
9:26 | GreySC: ❤ ❤ ❤
9:30 | Nadekoi: Ah I love this song 🙂
9:32 | Aggressive Quack: Lets goooooo! 🐻 🔥
9:34 | BasedBug: 🧨🧨🧨🐻‍❄🧨🧨🧨
9:35 | Sunspots: 🧨🐻‍❄🧨
9:35 | Rob G.: くま耳かわいい
9:35 | Kaiser Kebab: ❤🐻❤
9:38 | Vitz: ♥🐻‍❄♥
9:47 | shadowmaverick15: Hello Cute bear
9:47 | Börk Börk: 🧨🐻‍❄🧨
9:52 | FATNEET: 🧨🐻‍❄🧨
9:56 | Rob G.: 🎶🐻‍❄
10:03 | XeniVari: 🧨🐻‍❄🧨
10:07 | Glave-San: Hello cute and funny bear!
10:19 | Nanashi Nii: 🎶🎵🐻🎶🎵
10:39 | Aggressive Quack: damn shes good!
10:40 | OverMagnet: ✨✨✨
10:50 | estratos13: :elbowcough::elbowcough:
10:53 | Jubes: 🧨🐻🧨
10:53 | max r: speed bear
10:54 | Satorin_Komeiji: 🧨🐻‍❄🧨
10:55 | Glave-San: 🎶🐻🧸🎶🐻🧸🎶
10:56 | Eric Muller: 大丈夫
10:56 | Kaiser Kebab: ❤🐻❤
10:57 | thelastshinobi56: you're very talented
10:58 | Hernan: kino
10:59 | Mechanized Doge: よく歌っています!
11:00 | Ark K.: fast bear
11:04 | Kemonomimi: 🧨🐻‍❄🧨
11:10 | nexxynex: Cute bear ^_^
11:11 | max r: BEATANI LOVE 
11:12 | estratos13: 🧨🐻‍❄🧨
11:18 | Rob G.: ドンマイ
11:22 | Aggressive Quack: Internet needs to hit the gym for the strongest bear
11:24 | クラガリ葉月: 前にダウンロードしなかったか。。。
11:28 | Deppu: がんばれ～!
11:32 | Marploah: 8888888888
11:34 | Megiddo: 🧨🐻‍❄🧨
12:00 | Kaiser Kebab: Love the bear! 
12:13 | Globalnet626: kuma is
12:15 | MBmasher: she has a great voice ♥
12:15 | Globalnet626: CUUUTTEEEEEEE
12:16 | .sandrio: yay!
12:18 | Verijero: yay
12:18 | O5060403: The best bear!
12:19 | thelastshinobi56: 🍰🍰🍰
12:20 | RadioCappy: Cute AND Funny
12:23 | LordAziki: 88888888888
12:28 | Mr. Bear ʕ•ᴥ•ʔ: nice
12:30 | knowsur: cuter than Rin-chan
12:35 | OverMagnet: 🐻♥️
12:35 | VampirkoO: 🧨🐻‍❄🧨
12:40 | Kaiser Kebab: 88888888888888888888
12:42 | Eric Muller: おはだよ〜〜　８８８８８８８８８
12:43 | パナナナダ: この曲、懐かしい！
12:44 | Aggressive Quack: ❤ 🐻
12:51 | O5060403: Apparantly some people got banned for spamming
12:53 | Drmk: 🧨🐻‍❄🧨
12:54 | Kyle: 🐻‍❄💖
12:55 | Reika: based and cute!
12:55 | Gamer: Thank you 4chan, I love this cute and funny bear 
12:59 | Idle Bear: 💚🧨🐻‍❄🧨💚
13:01 | Deppu: 👏👏👏👏👏👏👏👏👏
13:01 | Zeng: 👏👏👏👏👏👏
13:01 | pakkanen: 👏👏👏
13:01 | gyroninja: 88888888888
13:04 | Shippo: 8888
13:06 | OverMagnet: 👏👏👏
13:08 | K: 888888888888
13:10 | Transcendental_ColonThree: 888888
13:11 | Reika: 👏👏👏👏👏
13:12 | MazingerRed: 👏👏👏👏👏👏👏
13:14 | Transcendental_ColonThree: 🧨🐻‍❄🧨
13:14 | Aggressive Quack: Based! 👏
13:15 | Shippo: 💚🧨🐻‍❄🧨💚
13:17 | Kaiser Kebab: 👏👏👏
13:22 | Kuyashii: 👏👏👏
13:25 | Jubes: 👏👏👏👏👏👏
13:26 | Yannik Ruhs: very cute and extremly wholesome singing voice
13:27 | nicenature: nostalgic
13:29 | NatrixNatrix: ❤
13:30 | quinn: nostalgic
13:31 | Verijero: nostalgic
13:35 | Nadekoi: Very nice!! Based!
13:45 | SkysNotTheLimit: 🧨🐻‍❄🍰🧨 Best Bear with Best Karaoke
13:57 | Glave-San: very based bear
14:00 | FBI SURVALENCE: absolute kino
14:11 | (Verified) Nightbot: zzzzzz
14:16 | Mechanized Doge: 何年前だったけ
14:25 | Marploah: ofc
14:28 | Alvi: miku love!
14:28 | Nasty Yukari: Yeah!!
14:29 | Verijero: romeo and cinderella :)
14:31 | LordAziki: Vocaloid is popular for otakus.
14:35 | Mechanized Doge: 好きだぜ
14:35 | Shippo: we're all otaku here after all
14:41 | gyroninja: some
14:43 | knowsur: about 10 years ago?
14:44 | RadioCappy: Nanahira?
14:44 | フェットチーネ: A lot
14:47 | Rye Mountain: Yes listened to vocaloid when i was younger
14:51 | ThePlatinumCan: I love vocaloid songs~
14:51 | Vitz: もちろん
14:52 | Aggressive Quack: Were all kings here
14:52 | nexxynex: Yeah :D
14:52 | .sandrio: ヴぉかろ
14:56 | Zeng: sometimes
14:58 | パナナナダ: I listen to them a lot 
14:59 | OverMagnet: Yeah!
15:00 | nicenature: yes
15:00 | Hernan: yeah 
15:01 | Yannik Ruhs: please sing cruel angel thesis for us mom
15:01 | ayy lmao: グラブルの曲が好き
15:03 | Verijero: it was pretty popular 10 years ago
15:03 | .sandrio: ヴぉカロしっている
15:03 | RadioCappy: ななひらをすき？？
15:04 | Idle Bear: mmd
15:06 | Hanabi: vocaloid is very popular in western otaku circles
15:06 | soreteH: do a king cover
15:08 | Jessica: Yes, a lot 
15:11 | Mechanized Doge: unknown goose 好きです、難しい歌けど
15:16 | Mags Durandal: Vocaloid very popular over seas
15:18 | Stray Wolf: based 
15:21 | Mechanized Doge: ほおお
15:25 | Ukitsu2: Like Bad Apple.
15:27 | Gamer: She uses the clover, this about it guys
15:28 | Shippo: 🧨🐻‍❄🧨
15:34 | SkysNotTheLimit: She spitting straight fire
15:36 | Drmk: holy based
15:41 | ThePlatinumCan: Pokemon getto daze!
15:46 | pakkanen: Oh my
15:47 | Ekigo: 🧨🐻🧨
15:54 | ChefHART: I love this intro!
15:54 | RadioCappy: PIKACHU
15:56 | Hastat: Pikachu!
16:01 | O5060403: WOOOOOOO!!!!!!
16:02 | Zhnigo: 🔦🐻🔦
16:03 | Kaiser Kebab: 🧨🐻🧨
16:03 | Sprongle: Naisu
16:04 | Aggressive Quack: 🔥 🐻 🔥
16:09 | Drmk: 🧨🐻‍❄🧨
16:13 | RadioCappy: UUUOOOOOOHHHH
16:14 | Anonymous Holstaur: :goodvibes:
16:17 | Rob G.: 😆 cute pikachu
16:17 | Aggressive Quack: CUTE!
16:18 | SkysNotTheLimit: Bunch of proud dads in the chat
16:18 | Rye Mountain: Cute singing bear
16:23 | Jessica: 🧨🐻‍❄🧨
16:24 | Darthclone2: Cute and funny pikachu
16:27 | Anonymous Holstaur: :yougotthis: Yeeeeeeeee :yougotthis:
16:28 | OverMagnet: ⚡⚡⚡
16:29 | クラガリ葉月: ああ。ポケモンでは海外ちょっと違う。森
16:31 | VampirkoO: 🧨🐻‍❄🧨
16:32 | Orange Princess: uohh pika
16:42 | Rob G.: 🎶🐻‍❄
16:44 | Stray Wolf: pokemon getto daze
16:48 | Shydee: 🧨🧨🐻🧨🧨
16:50 | yuuyuu: かわいい
16:54 | Anonymous Holstaur: 😻
16:56 | Margrave: Nice song choice! 
17:00 | ThePlatinumCan: 🐻‍❄🎶
17:02 | Vitz: ♥🐻‍❄♥
17:08 | OverMagnet: Yeah!
17:13 | Mechanized Doge: 草
17:14 | Lagalith: Yah!
17:18 | Raziel: Lots of energy!
17:24 | Cameron Clarke: is this bearcore?
17:25 | MazingerRed: 🎶 🐻‍❄ 🎶
17:34 | FBI SURVALENCE: The bear that says ni!
17:38 | パナナナダ: 海外ver もう別の曲だね
17:40 | pakkanen: So good
17:41 | yuuyuu: かわいい
17:47 | Gamer: I would listen to a bear album 
17:47 | Anonymous Holstaur: Actually eating some cake right now. Congrats on a thousand.
17:51 | Anonymous Holstaur: You're a big bear now.
17:53 | King Weeb: Very nice!
17:54 | Kaiser Kebab: 🐻🐻🐻
17:54 | thelastshinobi56: 🧨🧨🌌
17:58 | Shydee: you're doing great!!
18:01 | SpaceCrab: 🧨🐻‍❄🧨
18:12 | Meneltir: 心
18:27 | Eric Muller: はい！はい！はい！
18:31 | ThePlatinumCan: 🎶🎵🎶
18:40 | Vitz: 🖤🐻‍❄🖤
18:46 | Jessica: very cute
18:50 | Kaiser Kebab: ❤🐻❤
19:04 | Mechanized Doge: :yougotthis:
19:06 | RadioCappy: :3c
19:07 | SkysNotTheLimit: You're a great singer!
19:11 | ThePlatinumCan: ８８８８８８８８８
19:11 | OverMagnet: 🐻⚡⚡⚡
19:12 | Anonymous Holstaur: Pikachuuuuuu.
19:17 | LordAziki: Super cute~ 888888888
19:17 | Sprongle: 88888
19:17 | Eric Muller: ８８８８８８８
19:19 | Zeng: 👏👏👏👏👏👏
19:20 | Wawi3313: BGMをちょっとだけ上げてほしいっすね
19:21 | quietly: Ya! 8888888
19:22 | yuuyuu: 8 8 8 8 8
19:23 | Zhnigo: soul
19:25 | HashSlash: 🐻🤘 888888
19:28 | Cake Cheese: 👏👏👏👏
19:29 | Kaiser Kebab: 8888888888
19:33 | gyroninja: 888888888888
19:33 | Suukotto Funsha: Amazing singing from the cutest bear
19:34 | Anonymous Holstaur: Gardevoir.
19:35 | Kyle: 👏👏👏
19:37 | pakkanen: 👏👏👏
19:38 | Anonymous Holstaur: Gardevoir's the best.
19:38 | クラガリ葉月: 上手い。後で「Wanna be the very best」という歌を聞いて下さい。アメリカの有名ポケモン歌です。
19:39 | Stray Wolf: Bravo bear very cute 👏👏👏👏
19:39 | my dude: 👏👏👏
19:40 | SkysNotTheLimit: Feraligatr/オーダイル is the BEST
19:40 | yuuyuu: Jiglypuff!
19:40 | Margrave: Well done! 
19:43 | nexxynex: Cute !!!
19:44 | Jessica: 👏 great job
19:44 | Rye Mountain: bulbasaur
19:44 | Rob G.: 👏👏👏👏👏🐻‍❄
19:44 | Bored Sparta: Yo what if you sung bury the light
19:45 | Marploah: starlie
19:45 | Globalnet626: Eveeui
19:46 | Transcendental_ColonThree: 888888888!
19:48 | LordAziki: I like salazzle.
19:50 | King Weeb: Blastoise!
19:53 | Jessica: Chandelure 
19:54 | フェットチーネ: Ralts
19:55 | nexxynex: Eevee :D
19:55 | pakkanen: Everyone loves Mudkip
19:57 | Zhnigo: pachipachipachi
19:57 | Gamer: Furret 
19:57 | Rob G.: Fushigidane
19:59 | Avery Standridge: swinub!
19:59 | FBI SURVALENCE: Cute!
19:59 | Mr. Patata: Alakazam
19:59 | Skaaberen Lab: Weezing is the best!
20:00 | Eric Muller: Jigglypuff is cute
20:00 | Hanabi: My favorite is Jirachi
20:00 | Einaer: 👏👏　 かわいい　👏👏
20:00 | A A: Wobbafett.
20:00 | パナナナダ: Mewtwo 最強
20:00 | D3bugged: gyarados
20:04 | Ark K.: i like mudkip
20:04 | ThePlatinumCan: Gardevoir and Eevee
20:04 | Sprongle: バンギラス
20:12 | Kuyashii: Gengar
20:13 | Riptide Maurader: Haunter
20:14 | Tet: Absol/アブソル
20:14 | Orange Princess: zubat
20:14 | Sprok: Starmie
20:15 | Margrave: Hmm, scyther
20:19 | yuuyuu: English version is poggers
20:22 | MBmasher: はい
20:23 | Verijero: for me its Chantruth
20:24 | FBI SURVALENCE: The ratt
20:24 | Mechanized Doge: 海外の歌だと違うね
20:26 | king Crimson: jigglypuff is like beatani, cute and great at singing!
20:26 | Shydee: CUTE AND FUNNY PIKA BEAR
20:28 | Vitz: typhlosion
20:29 | Gamer: Also Spearow
20:32 | FATNEET: very beary cute
20:36 | Orange Princess: crobat zubat 
20:38 | Sunspots: aaah
20:43 | Sunspots: freedom
20:50 | Refresh 4: yanma (ヤンヤンマ)
20:53 | Mechanized Doge: 俺にとって日本の方が一番けどね
21:01 | Anonymous Holstaur: Very nostalgic. @kumagai
21:09 | Jessica: Very much so
21:09 | Zhnigo: a little bit nostalgic
21:09 | yuuyuu: Cute bear
21:25 | estratos13: 👏👏👏👏 it was great
21:30 | Eric Muller: hyaku go juu ichi is what I'm used to, but I'm and ojisan
21:45 | yuuyuu: that would be hard to sing
21:52 | Mechanized Doge: べあたにさんウマ娘の歌とか歌えるでしょうか👀
21:52 | Stray Wolf: Beatani do you know any eva song? 
21:56 | Ikxi: pokémon!
21:56 | Sunspots: youtube is set to suspend you for spamming emotes so be careful lads
22:02 | Mr. Patata: Oh Nice
22:17 | yuuyuu: KING
22:18 | SkysNotTheLimit: King time?
22:22 | Globalnet626: ガンダムの曲？
22:23 | Wawi3313: KINGとか？
22:28 | Anonymous Holstaur: Very good singer, bear-tan.
22:33 | soreteH: KING
22:33 | HashSlash: Beatani is already the very best 🐻🙌
22:34 | Anonymous Holstaur: Very good singer.
